date,bat_team_Chennai Super Kings,bat_team_Delhi Daredevils,bat_team_Kings XI Punjab,bat_team_Kolkata Knight Riders,bat_team_Mumbai Indians,bat_team_Rajasthan Royals,bat_team_Royal Challengers Bangalore,bat_team_Sunrisers Hyderabad,bowl_team_Chennai Super Kings,bowl_team_Delhi Daredevils,bowl_team_Kings XI Punjab,bowl_team_Kolkata Knight Riders,bowl_team_Mumbai Indians,bowl_team_Rajasthan Royals,bowl_team_Royal Challengers Bangalore,bowl_team_Sunrisers Hyderabad,overs,runs,wickets,runs_last_5,wickets_last_5,total
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16.5,171,3,63,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16.6,171,3,62,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.1,177,3,66,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.2,178,3,61,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.3,179,3,61,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.4,185,3,67,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.5,186,3,68,0,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.6,186,4,67,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.1,190,4,69,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.2,191,4,64,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.3,195,4,67,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.3,196,4,67,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.3,197,4,68,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.4,198,4,65,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.5,199,4,65,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.6,203,4,68,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.1,203,4,67,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.1,204,4,66,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.2,208,4,66,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.3,212,4,64,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.4,212,4,63,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.5,214,4,61,1,214
24-04-2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.6,214,5,60,2,214
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1,43,1,43,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,45,1,44,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3,51,1,49,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,51,1,49,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,55,1,53,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5,56,1,49,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6,60,1,53,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,61,1,53,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2,65,1,57,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,66,1,58,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,68,1,60,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,69,1,60,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,70,1,61,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,74,1,61,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,75,1,61,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3,75,1,61,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,75,1,60,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5,81,1,66,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6,81,1,66,0,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,81,2,65,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2,83,2,63,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.3,84,2,63,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4,85,2,60,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,86,2,57,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6,86,2,56,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.1,87,2,57,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.2,89,2,55,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3,91,2,53,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.4,91,2,51,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.5,92,2,49,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6,94,2,51,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.1,95,2,50,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2,101,2,50,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.3,105,2,54,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.4,106,2,51,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,107,2,51,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.6,107,3,47,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.1,107,3,46,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.2,108,3,43,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.3,108,3,42,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.4,109,3,41,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5,109,3,40,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6,110,3,40,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.1,111,3,37,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.2,113,3,38,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.3,113,3,38,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.4,114,3,39,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.5,115,3,34,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.6,116,3,35,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.1,117,3,36,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.2,118,3,35,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.3,119,3,35,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.4,121,3,36,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.5,121,4,35,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.6,122,4,36,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.1,123,4,36,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.2,127,4,38,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.3,127,4,36,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.4,131,4,40,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.5,132,4,40,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.6,138,4,44,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.1,142,4,47,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.2,142,4,41,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.3,142,4,37,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.4,143,4,37,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.5,145,4,38,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6,146,4,39,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.1,147,4,40,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.2,151,4,43,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.3,152,4,44,1,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.4,152,5,43,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.5,152,5,43,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.6,152,5,42,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.1,154,5,43,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2,155,5,42,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3,155,5,42,2,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.4,155,6,41,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.5,156,6,41,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.5,157,6,41,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6,157,6,40,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1,159,6,41,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.2,159,7,40,4,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.3,163,7,42,4,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.4,163,7,42,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.5,167,7,45,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.5,169,7,46,3,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.6,169,8,42,4,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.1,170,8,43,4,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.2,170,9,39,5,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.3,174,9,42,5,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.4,175,9,37,5,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.5,181,9,39,5,182
25-04-2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.6,182,10,40,6,182
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.1,42,2,41,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.2,42,2,41,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.3,43,2,42,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.4,47,2,46,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.5,53,2,52,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.6,57,2,56,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.1,58,2,56,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.2,59,2,57,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.3,59,3,56,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.4,61,3,57,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.5,61,3,51,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.5,62,3,46,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.5,63,3,47,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.6,64,3,48,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.1,65,3,49,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.2,65,4,48,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.3,66,4,49,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.4,67,4,50,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.5,68,4,47,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.6,68,4,47,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.1,68,4,43,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.2,69,4,44,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.3,70,4,45,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.4,76,4,47,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,76,4,43,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.6,76,4,39,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.1,77,4,39,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.2,77,4,39,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.3,77,4,35,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.4,77,5,35,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.5,77,5,35,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.6,77,5,35,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.1,77,5,34,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.2,78,5,31,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.3,78,5,25,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.4,78,5,21,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.5,78,5,20,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.6,78,5,19,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.1,78,5,19,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.2,78,5,17,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.3,78,5,17,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.4,78,6,16,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.5,78,6,15,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.6,78,6,14,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.1,78,6,13,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.2,79,6,14,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.3,80,6,14,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.4,86,6,19,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.5,87,6,19,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.6,88,6,20,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.1,89,6,21,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.2,89,6,20,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.3,90,6,20,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.4,90,6,14,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.5,90,6,14,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13.6,90,7,14,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.1,94,7,17,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.2,94,7,17,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.3,94,7,17,3,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.4,95,7,18,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.5,95,7,18,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14.6,95,7,18,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.1,95,7,18,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.2,101,7,23,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.3,107,7,29,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.4,107,7,29,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.5,108,7,30,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.6,108,7,30,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.1,109,7,31,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.2,109,7,31,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.3,111,7,33,2,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.4,111,7,33,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.5,111,7,33,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.6,112,7,34,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.1,113,7,35,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.2,113,7,34,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.3,117,7,37,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.4,119,7,33,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.5,120,7,33,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17.6,121,7,33,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.1,125,7,36,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.2,129,7,40,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.3,130,7,40,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.4,130,7,40,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.5,130,7,40,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18.6,130,7,40,0,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.1,131,7,37,0,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.2,131,8,37,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.2,133,8,39,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.3,134,8,39,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.4,134,8,39,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.5,134,8,39,1,135
26-04-2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19.6,135,8,40,1,135
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.1,50,2,47,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.2,51,2,48,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.3,55,2,51,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.4,61,2,57,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.5,61,3,53,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.6,61,3,53,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.1,61,3,53,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.2,61,3,52,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.3,61,3,48,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.4,61,3,42,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.5,61,3,38,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.5,62,3,38,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.6,63,3,37,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.1,64,3,32,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.2,64,4,32,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.3,64,4,32,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.4,64,4,32,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.5,64,4,32,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.6,65,4,32,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.1,65,4,32,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.2,66,4,29,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.3,66,4,29,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.3,67,4,30,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.4,67,4,29,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,68,4,30,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.6,69,4,31,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.1,70,4,32,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.2,70,4,28,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.3,70,5,24,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.4,70,5,20,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.5,71,5,21,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.6,72,5,21,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.1,73,5,18,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.2,74,5,13,3,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.3,74,5,13,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.4,74,5,13,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.5,75,5,14,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.6,75,5,14,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.1,75,5,14,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.2,76,5,15,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.3,77,5,16,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.4,78,5,16,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.5,79,5,16,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.6,79,5,15,2,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.1,81,5,17,1,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.2,85,5,21,1,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.3,86,5,22,1,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.4,86,5,22,1,147
26-04-2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.5,87,5,22,1,147
